"","Basin","Year","Type","Transect","Interval","Lat_M","Lon_M","NperHa"
"166","EB",2021,"R","R40",5,42.66386667,-79.55668556,233.094697440098
"167","EB",2021,"R","R40",6,42.66388333,-79.5664435,331.716498311288
"168","EB",2021,"R","R40",7,42.66385,-79.57367267,163.116973646894
"169","EB",2021,"T","T3a",6,42.78776759,-79.50473333,3.9865046613766
"170","EB",2021,"T","T3a",7,42.78073705,-79.50261019,565.615783196212
"171","EB",2021,"T","T3a",8,42.77375372,-79.50037686,151.734275984286
"172","EB",2021,"T","T3a",9,42.76679398,-79.49816667,576.111862093258
"173","EB",2021,"T","T3a",10,42.75981388,-79.49591018,854.635841606628
"174","EB",2021,"T","T3a",11,42.75280087,-79.49363363,631.715656790579
"175","EB",2021,"T","T3a",12,42.74581794,-79.49130043,192.889102667825
"176","EB",2021,"T","T3a",13,42.73882809,-79.48900381,391.916927815216
"177","EB",2021,"T","T3a",14,42.73186799,-79.48688378,886.745833491828
"178","EB",2021,"T","T3a",15,42.72292568,-79.48456667,1899.63692143047
"179","EB",2021,"T","T3a",16,42.71791169,-79.48294834,613.45909193243
"180","EB",2021,"T","T3a",17,42.71099372,-79.48062568,2454.72388143952
"181","EB",2021,"T","T3a",18,42.70399358,-79.47838675,2812.03276976158
"182","EB",2021,"T","T3a",19,42.69700245,-79.47618415,2233.37375596647
"183","EB",2021,"T","T3a",20,42.68999543,-79.47407272,1654.33432651951
"184","EB",2021,"T","T3a",21,42.68302951,-79.47178206,2241.89029349614
"185","EB",2021,"T","T3a",22,42.67607457,-79.4693693,1465.09364951852
"186","EB",2021,"T","T3a",23,42.669059,-79.467303,529.710232847908
"187","EB",2021,"T","T3a",24,42.66204358,-79.46522008,1475.30515518871
"188","EB",2021,"T","T3a",25,42.65501506,-79.46318333,3731.56349464443
"189","EB",2021,"T","T3a",26,42.64799997,-79.46114443,2963.69730671497
"190","EB",2021,"T","T3a",27,42.64098199,-79.45904355,1107.54197777075
"191","EB",2021,"T","T3a",28,42.6339369,-79.45704563,1386.07103598793
"192","EB",2021,"T","T3a",29,42.62694211,-79.45500293,3838.56154674134
"193","EB",2021,"T","T3a",30,42.61994005,-79.45289668,7217.19799692937
"194","EB",2021,"T","T3a",31,42.6129217,-79.4509239,6062.20821813861
"195","EB",2021,"T","T3a",32,42.60589357,-79.44884786,4780.44203203566
"196","EB",2021,"T","T3a",33,42.59887194,-79.44678509,15136.1303633016
"197","EB",2021,"T","T3a",34,42.59189304,-79.44460879,25774.5151688849
"198","EB",2021,"T","T3a",35,42.58489785,-79.4423,13413.1618654124
"199","EB",2021,"T","T3a",36,42.57787988,-79.44020996,14614.5599678804
"200","EB",2021,"T","T3a",37,42.57085827,-79.43826387,12189.8953976041
"201","EB",2021,"T","T3a",38,42.5638216,-79.43618457,15922.9854101249
"202","EB",2021,"T","T3a",39,42.55949993,-79.43486107,19164.8825950955
"203","EB",2021,"T","T3a",3,42.49587702,-79.41572012,146.2318550545
"204","EB",2021,"T","T3a",4,42.50290111,-79.41761185,252.559562541266
"205","EB",2021,"T","T3a",5,42.50985239,-79.42004524,391.702914132675
"206","EB",2021,"T","T3a",6,42.51685044,-79.42226126,6302.19363195937
"207","EB",2021,"T","T3a",7,42.52382857,-79.42442063,13692.7193316703
"208","EB",2021,"T","T3a",8,42.53081687,-79.42656673,7913.0669950208
"209","EB",2021,"T","T3a",9,42.53787221,-79.42847963,4586.1213298857
"210","EB",2021,"T","T3a",10,42.54488477,-79.43062572,9291.79686908956
"211","EB",2021,"T","T3a",11,42.55187911,-79.43271526,3389.59240309923
"212","EB",2021,"T","T3a",12,42.55725396,-79.43439577,1412.07627861033
"213","EB",2021,"T","T3b",2,42.82786156,-79.44193548,841.157915647288
"214","EB",2021,"T","T3b",3,42.82088015,-79.43971005,6424.66766120867
"215","EB",2021,"T","T3b",4,42.81386909,-79.43748414,5631.10689280318
"216","EB",2021,"T","T3b",5,42.80689059,-79.43526667,3809.51854000955
"217","EB",2021,"T","T3b",6,42.79987224,-79.43315,2927.6475021261
"218","EB",2021,"T","T3b",7,42.79286038,-79.43114235,1832.33783585601
"219","EB",2021,"T","T3b",8,42.78580843,-79.42922294,2355.2802879666
"220","EB",2021,"T","T3b",9,42.77883629,-79.42707321,1033.50304720562
"221","EB",2021,"T","T3b",10,42.77181794,-79.42480043,1680.5972131307
"222","EB",2021,"T","T3b",11,42.76484553,-79.42255407,1654.10143694729
"223","EB",2021,"T","T3b",12,42.75787411,-79.4203747,1628.21513465691
"224","EB",2021,"T","T3b",13,42.74941294,-79.41795373,1606.8677644035
"225","EB",2021,"T","T3b",14,42.74426811,-79.41741159,1828.86104657684
"226","EB",2021,"T","T3b",15,42.73732588,-79.41516725,1391.20805141573
"227","EB",2021,"T","T3b",16,42.730338,-79.41287533,1822.88242891441
"228","EB",2021,"T","T3b",17,42.72336311,-79.41055993,1350.17899382629
"229","EB",2021,"T","T3b",18,42.71640245,-79.40828415,2012.80076195698
"230","EB",2021,"T","T3b",19,42.70944099,-79.40596622,1817.0783424314
"231","EB",2021,"T","T3b",20,42.70249008,-79.40358783,1585.19581065541
"232","EB",2021,"T","T3b",21,42.69552574,-79.40116969,2512.52057172685
"233","EB",2021,"T","T3b",22,42.68860817,-79.39869717,3082.56419209029
"234","EB",2021,"T","T3b",23,42.68163979,-79.39639104,2012.63103225001
"235","EB",2021,"T","T3b",24,42.67470843,-79.3939917,311.643525092094
"236","EB",2021,"T","T3b",25,42.66771402,-79.3917149,260.76447598743
"237","EB",2021,"T","T3b",26,42.66075623,-79.38934652,174.083956346189
"238","EB",2021,"T","T3b",27,42.65375867,-79.38698067,306.426118981097
"239","EB",2021,"T","T3b",28,42.64683703,-79.38465123,1212.42803141938
"240","EB",2021,"T","T3b",29,42.63983209,-79.38235514,2820.12878271648
"241","EB",2021,"T","T3b",30,42.63286008,-79.38012558,2648.9777417178
"242","EB",2021,"T","T3b",31,42.62586895,-79.37793965,4871.7873658228
"243","EB",2021,"T","T3b",32,42.61888391,-79.37566686,4708.53750759703
"244","EB",2021,"T","T3b",33,42.6118623,-79.37362077,4980.61983963739
"245","EB",2021,"T","T3b",34,42.60484355,-79.37149785,1192.25817998936
"246","EB",2021,"T","T3b",35,42.59783209,-79.36940514,322.346102574699
"247","EB",2021,"T","T3b",36,42.59084056,-79.36725241,1831.36862204584
"248","EB",2021,"T","T3b",37,42.58378965,-79.36539655,2488.69296212553
"249","EB",2021,"T","T3b",38,42.57676802,-79.36350045,2785.89442515515
"250","EB",2021,"T","T3b",39,42.56974315,-79.36143105,5624.86229333693
"251","EB",2021,"T","T3b",40,42.56525,-79.36016667,2071.01529859795
"252","EB",2021,"T","T3b",41,42.55618047,-79.35715,2718.70846686996
"253","EB",2021,"T","T3b",42,42.54913965,-79.35521322,2702.04873082085
"254","EB",2021,"T","T3b",43,42.54208471,-79.35315,225.861330642905
"255","EB",2021,"T","T3b",44,42.53509317,-79.35123106,5.9807049074772e-95
"256","EB",2021,"R","R09",1,42.21820265,-80.01005,15.1072615931724
"257","EB",2021,"R","R09",2,42.22447481,-80.01008333,1058.95743058351
"258","EB",2021,"R","R09",3,42.23161877,-80.01026667,346.010522282036
"259","EB",2021,"R","R09",4,42.23880776,-80.01036667,1357.77252940807
"260","EB",2021,"R","R09",5,42.24598706,-80.01041667,80.1705740852994
"261","EB",2021,"R","R09",6,42.25316229,-80.01055,135.205072756755
"262","EB",2021,"R","R09",7,42.25900951,-80.01083333,13.4524643032757
"263","EB",2021,"R","R14",1,42.38320397,-79.67577063,337.411710904122
"264","EB",2021,"R","R14",2,42.38870742,-79.68193612,330.56906497499
"265","EB",2021,"R","R14",3,42.39417688,-79.68814355,56.1591725105009
"266","EB",2021,"R","R14",4,42.39945768,-79.69466153,162.066622834807
"267","EB",2021,"R","R14",5,42.40484213,-79.70097547,1581.42251092513
"268","EB",2021,"R","R14",6,42.41024431,-79.7072998,1680.23898326254
"269","EB",2021,"R","R14",7,42.41347899,-79.71066233,3264.9421271255
"270","EB",2021,"R","R15",1,42.2684379,-80.00633481,97.8546486668367
"271","EB",2021,"R","R15",2,42.27419613,-80.00063036,43.3732044631806
"272","EB",2021,"R","R15",3,42.27992265,-79.99487735,975.474487527506
"273","EB",2021,"R","R15",4,42.28567618,-79.98914049,979.658851497926
"274","EB",2021,"R","R15",5,42.29217786,-79.98530365,1312.92581588222
"275","EB",2021,"R","R15",6,42.2988629,-79.98172473,1302.08456072827
"276","EB",2021,"R","R15",7,42.30507278,-79.9784737,738.485318598046
"277","EB",2021,"T","T21a",4,42.23195528,-79.98523509,3.67602184832017
"278","EB",2021,"T","T21a",5,42.23895696,-79.98749121,1893.5031693395
"279","EB",2021,"T","T21a",6,42.24594523,-79.98970397,384.577168429451
"280","EB",2021,"T","T21a",7,42.25295632,-79.99174655,71.9903003285814
"281","EB",2021,"T","T21a",8,42.25996067,-79.99376933,4.03496037303422
"282","EB",2021,"T","T21a",9,42.26702638,-79.99595879,36.5217821583027
"283","EB",2021,"T","T21a",10,42.27396139,-79.99831491,183.977388050333
"284","EB",2021,"T","T21a",11,42.28092117,-80.00068483,324.265012526725
"285","EB",2021,"T","T21a",12,42.28786999,-80.00308444,292.558964573836
"286","EB",2021,"T","T21a",13,42.29488511,-80.00528392,191.624331997385
"287","EB",2021,"T","T21a",14,42.3018506,-80.0075502,1008.06867842488
"288","EB",2021,"T","T21a",15,42.3088284,-80.0098196,2718.14577571052
"289","EB",2021,"T","T21a",16,42.31580437,-80.01211257,4775.37218736654
"290","EB",2021,"T","T21a",17,42.32279304,-80.01440879,9493.83795657512
"291","EB",2021,"T","T21a",18,42.32968823,-80.01690163,7758.58683120825
"292","EB",2021,"T","T21a",19,42.33663014,-80.01947116,4975.85656871774
"293","EB",2021,"T","T21a",20,42.34354889,-80.02211074,4290.83014312133
"294","EB",2021,"T","T21a",21,42.35159137,-80.02470823,4463.01107234586
"295","EB",2021,"T","T21b",1,42.44747678,-79.65897559,54.4530776259924
"296","EB",2021,"T","T21b",2,42.44025803,-79.65670268,130.598580259885
"297","EB",2021,"T","T21b",3,42.4332994,-79.6542998,114.754695565503
"298","EB",2021,"T","T21b",4,42.42633471,-79.65185046,261.399440257709
"299","EB",2021,"T","T21b",5,42.41940982,-79.64934772,145.543996063095
"300","EB",2021,"T","T21b",6,42.41246503,-79.64690501,35.7497180777772
"301","EB",2021,"T","T21b",7,42.40545987,-79.64482551,62.4289135190006
"302","EB",2021,"T","T21b",8,42.39844825,-79.64271667,133.049999918948
"303","EB",2021,"T","T21b",9,42.39145632,-79.64055977,573.527346494074
"304","EB",2021,"T","T21b",10,42.38448105,-79.63836035,3212.56065975787
"305","EB",2021,"T","T21b",11,42.37743223,-79.63634408,1970.72995200473
"306","EB",2021,"T","T21b",12,42.37042974,-79.63440436,1441.6835505536
"307","EB",2021,"T","T21b",13,42.36338535,-79.63254023,115.911103603044
"308","EB",2021,"R","R17",1,42.61385,-79.70449247,518.864558733961
"309","EB",2021,"R","R17",2,42.61376667,-79.71470688,657.311329933749
"310","EB",2021,"R","R17",3,42.61391667,-79.7244373,370.958677851093
"311","EB",2021,"R","R17",4,42.61393333,-79.73413203,784.120124412733
"312","EB",2021,"R","R17",5,42.61385,-79.74380021,338.800478862729
"313","EB",2021,"R","R17",6,42.61378288,-79.75353104,132.407849604962
"314","EB",2021,"R","R17",7,42.61393333,-79.76019713,224.971848033007
"315","EB",2021,"R","R18",1,42.5140869,-80.10508573,17676.6426093739
"316","EB",2021,"R","R18",2,42.51534979,-80.09525083,10574.2135717998
"317","EB",2021,"R","R18",3,42.5165,-80.08573573,5334.08295301371
"318","EB",2021,"R","R18",4,42.5175,-80.0762295,3683.47355224963
"319","EB",2021,"R","R18",5,42.51836667,-80.06666213,2266.75671802221
"320","EB",2021,"R","R18",6,42.52025656,-80.0573571,1371.81122300753
"321","EB",2021,"R","R18",7,42.52183963,-80.0507748,2359.87003436442
"322","EB",2021,"R","R19",1,42.61536667,-79.60423429,8480.67928215486
"323","EB",2021,"R","R19",2,42.61493333,-79.61421267,7486.81453398874
"324","EB",2021,"R","R19",3,42.61468333,-79.62394567,6065.66471051516
"325","EB",2021,"R","R19",4,42.61440162,-79.6335935,6249.95886797879
"326","EB",2021,"R","R19",5,42.61423333,-79.64330504,3407.93572155805
"327","EB",2021,"R","R19",6,42.61399616,-79.65301537,1661.52590543498
"328","EB",2021,"R","R19",7,42.61395,-79.65956327,894.136382089712
"329","EB",2021,"R","R20",1,42.49300265,-79.84540397,1598.22419402324
"330","EB",2021,"R","R20",2,42.48796387,-79.83867913,2547.94123601711
"331","EB",2021,"R","R20",3,42.48260493,-79.83229073,1900.28670966598
"332","EB",2021,"R","R20",4,42.47727094,-79.82583141,1304.57825394997
"333","EB",2021,"R","R20",5,42.4719584,-79.81937926,1025.0494437013
"334","EB",2021,"R","R20",6,42.46640982,-79.81324316,976.257484798803
"335","EB",2021,"R","R20",7,42.46196798,-79.80925643,829.473898753021
"336","EB",2021,"R","R21",1,42.51802826,-79.95854227,440.566142934794
"337","EB",2021,"R","R21",2,42.52432665,-79.95401001,424.546765614968
"338","EB",2021,"R","R21",3,42.53069666,-79.94944667,328.493272360949
"339","EB",2021,"R","R21",4,42.53708694,-79.94489204,318.773322265852
"340","EB",2021,"R","R21",5,42.54338978,-79.9403457,392.322549287789
"341","EB",2021,"R","R21",6,42.54973187,-79.93585653,551.429366609413
"342","EB",2021,"R","R21",7,42.55304048,-79.93350952,64.7722721901433
"343","EB",2021,"R","R22",1,42.46111667,-79.85517401,1861.04632022078
"344","EB",2021,"R","R22",2,42.46166301,-79.86483536,1963.80901181425
"345","EB",2021,"R","R22",3,42.46226667,-79.87435268,1697.31003903796
"346","EB",2021,"R","R22",4,42.46275,-79.88402016,2769.77980035423
"347","EB",2021,"R","R22",5,42.46296667,-79.89367254,814.626922700447
"348","EB",2021,"R","R22",6,42.46333333,-79.90328602,875.899180603647
"349","EB",2021,"R","R22",7,42.46385,-79.90972557,687.506435496464
"350","EB",2021,"R","R23",1,42.47222785,-79.91003333,1335.70057636715
"351","EB",2021,"R","R23",2,42.47935407,-79.91003333,2707.21958560814
"352","EB",2021,"R","R23",3,42.48653922,-79.91011667,4845.7412118853
"353","EB",2021,"R","R23",4,42.49374919,-79.91053333,3818.63091115223
"354","EB",2021,"R","R23",5,42.50091392,-79.91078333,2082.45815746032
"355","EB",2021,"R","R23",6,42.50808609,-79.91105,1195.4524423826
"356","EB",2021,"R","R23",7,42.51286313,-79.91125,717.015687912325
"357","EB",2021,"R","R24",1,42.422664,-80.01672867,229.150459257364
"358","EB",2021,"R","R24",2,42.42973482,-80.01553333,887.097362885781
"359","EB",2021,"R","R24",3,42.43683879,-80.01443707,795.082809564914
"360","EB",2021,"R","R24",4,42.44396915,-80.01349362,287.311958035428
"361","EB",2021,"R","R24",5,42.45106137,-80.01261667,228.86804564466
"362","EB",2021,"R","R24",6,42.45822025,-80.01173769,736.381022384223
"363","EB",2021,"R","R24",7,42.46304786,-80.01116738,1523.46506492472
"364","EB",2021,"T","T22a",1,42.3760032,-79.94387671,1150.61450065421
"365","EB",2021,"T","T22a",2,42.38516344,-79.94623226,462.391100672118
